"movie_id","AVG(rating)"
9614,3.659269
9615,2.489796
9616,3.402872
9617,3.522611
9618,2.642473
9619,3.630864
9620,3.192308
9621,3.157656
9622,4.015278
9623,3.176230
9624,3.840361
9625,4.000678
9626,3.594317
9627,2.653465
9628,4.460864
9629,3.275033
9630,2.496753
9631,3.015699
9632,2.661017
9633,3.421594
9634,3.887463
9635,3.528010
9636,3.071066
9637,3.672932
9638,3.488415
9639,2.715084
9640,3.354167
9641,2.773256
9642,2.653179
9643,3.429487
9644,4.362071
9645,3.360761
9646,2.149171
9647,3.187500
9648,3.529412
9649,3.394495
9650,2.666667
9651,3.512397
9652,3.734463
9653,3.849593
9654,3.057612
9655,3.196693
9656,2.625000
9657,2.810225
9658,3.191818
9659,3.415534
9660,2.930348
9661,2.448276
9662,3.779458
9663,3.168950
9664,2.495868
9665,3.500000
9666,3.725765
9667,3.353535
9668,2.997826
9669,3.941789
9670,2.766055
9671,3.295806
9672,3.535080
9673,2.909169
9674,3.192381
9675,3.139159
9676,3.327273
9677,3.214217
9678,3.716312
9679,3.242424
9680,2.832432
9681,3.562432
9682,2.654135
9683,3.946671
9684,2.904478
9685,3.236626
9686,3.705220
9687,3.220527
9688,3.454545
9689,3.970474
9690,3.871423
9691,3.706271
9692,3.459239
9693,3.289474
9694,3.171951
9695,3.430556
9696,1.844444
9697,3.268293
9698,2.259740
9699,3.605551
9700,2.340659
9701,3.907207
9702,3.817425
9703,2.506173
9704,3.444562
9705,3.906369
9706,2.631068
9707,3.294643
9708,2.543964
9709,3.464853
9710,3.495916
9711,3.771930
9712,3.802618
9713,3.868663
9714,3.308874
9715,3.426087
9716,2.763033
9717,3.367230
9718,3.074391
9719,1.909091
9720,3.100000
9721,2.462264
9722,3.368039
9723,3.380952
9724,2.986957
9725,3.166929
9726,3.376812
9727,3.335772
9728,3.888849
9729,3.326105
9730,2.279279
9731,3.541215
9732,3.424242
9733,3.742595
9734,3.823016
9735,3.263473
9736,3.004149
9737,3.583893
9738,3.427004
9739,3.517241
9740,3.225527
9741,3.397656
9742,3.075758
9743,3.667447
9744,2.363014
9745,2.903835
9746,2.968054
9747,3.867244
9748,2.393316
9749,3.584337
9750,2.773973
9751,2.939683
9752,3.236549
9753,2.885417
9754,2.355422
9755,2.457627
9756,3.291538
9757,3.682841
9758,2.920000
9759,3.354640
9760,3.429577
9761,3.632148
9762,3.009070
9763,3.064240
9764,2.712598
9765,3.592593
9766,3.965532
9767,3.523256
9768,3.507945
9769,2.504615
9770,3.005076
9771,4.006098
9772,3.053412
9773,3.000000
9774,3.410474
9775,1.943182
9776,2.790933
9777,3.322917
9778,3.089202
9779,3.560311
9780,2.824033
9781,2.600806
9782,2.928000
9783,2.248276
9784,3.611688
9785,3.275090
9786,4.041721
9787,3.258026
9788,3.526671
9789,3.360759
9790,2.986667
9791,3.242009
9792,3.078029
9793,3.107383
9794,3.298995
9795,2.989899
9796,2.942950
9797,2.863014
9798,3.510575
9799,2.972414
9800,3.250070
9801,3.355670
9802,3.666667
9803,2.881481
9804,2.611538
9805,3.727461
9806,3.052980
9807,3.409938
9808,3.413613
9809,3.750769
9810,3.590674
9811,3.715789
9812,2.978441
9813,3.560209
9814,3.631929
9815,3.462415
9816,2.935644
9817,3.068100
9818,3.940682
9819,3.857993
9820,3.523762
9821,2.394541
9822,2.760618
9823,3.969618
9824,3.340390
9825,3.592233
9826,4.096522
9827,2.469925
9828,3.858598
9829,3.471132
9830,3.656863
9831,3.390521
9832,3.027397
9833,3.836609
9834,2.930131
9835,3.405923
9836,4.089271
9837,3.595463
9838,2.874138
9839,2.336364
9840,3.259459
9841,2.817441
9842,2.994505
9843,3.752252
9844,3.492080
9845,3.994065
9846,3.194245
9847,2.683513
9848,4.026980
9849,3.239207
9850,2.831933
9851,3.163399
9852,2.882883
9853,2.141414
9854,3.786885
9855,2.637201
9856,3.086850
9857,3.122744
9858,2.380597
9859,2.916347
9860,2.221854
9861,3.079646
9862,3.888230
9863,3.144475
9864,4.637046
9865,3.557769
9866,3.747212
9867,3.500000
9868,3.863764
9869,2.930348
9870,3.031873
9871,2.407143
9872,2.526316
9873,2.966162
9874,3.100962
9875,2.922417
9876,2.782609
9877,3.694836
9878,3.229552
9879,2.809524
9880,2.323420
9881,2.149254
9882,3.824836
9883,2.838028
9884,3.139535
9885,2.910569
9886,3.603121
9887,2.518771
9888,3.532287
9889,3.226087
9890,3.446384
9891,2.387755
9892,3.512195
9893,3.359494
9894,2.824074
9895,2.742647
9896,2.747774
9897,2.117647
9898,2.939711
9899,3.262745
9900,3.065740
9901,3.443069
9902,3.632194
9903,2.483814
9904,3.264706
9905,3.774318
9906,1.889764
9907,3.298077
9908,3.966871
9909,4.330155
9910,3.034014
9911,3.033635
9912,2.525974
9913,3.592953
9914,2.651786
9915,2.625000
9916,3.426173
9917,2.682692
9918,2.598662
9919,3.197248
9920,3.065574
9921,3.033333
9922,4.069240
9923,3.400000
9924,3.134615
9925,3.546132
9926,2.808500
9927,2.831658
9928,2.576923
9929,4.075191
9930,2.457447
9931,2.492063
9932,2.422819
9933,3.053191
9934,2.373626
9935,3.650544
9936,3.495122
9937,3.687500
9938,3.448619
9939,3.429920
9940,3.546751
9941,3.633379
9942,1.887550
9943,3.340909
9944,2.250000
9945,3.693227
9946,3.923401
9947,3.283390
9948,3.040650
9949,3.547280
9950,3.473566
9951,3.380952
9952,3.189922
9953,2.816327
9954,3.938703
9955,3.092914
9956,2.859281
9957,2.711316
9958,3.750000
9959,3.310636
9960,4.016581
9961,4.052404
9962,3.000000
9963,2.996564
9964,3.851955
9965,3.039948
9966,3.430639
9967,2.917582
9968,3.360440
9969,2.925234
9970,3.879826
9971,3.213836
9972,2.875190
9973,3.440860
9974,2.895101
9975,1.882353
9976,3.624031
9977,3.136762
9978,2.684211
9979,4.209677
9980,3.333333
9981,3.864556
9982,3.426020
9983,3.762917
9984,3.710282
9985,3.260819
9986,3.538224
9987,3.686974
9988,3.655003
9989,2.727536
9990,3.360000
9991,3.456902
9992,2.424242
9993,3.960744
9994,3.203252
9995,3.505208
9996,3.067797
9997,3.431373
9998,3.126984
9999,2.076389
10000,2.900000
10001,3.802548
10002,3.442515
10003,2.451923
10004,4.208333
10005,3.239544
10006,2.815126
10007,2.535836
10008,3.571429
10009,3.309859
10010,2.398425
10011,4.279070
10012,3.116288
10013,3.278951
10014,3.191882
10015,3.815514
10016,2.896739
10017,2.987179
10018,3.656042
10019,3.400175
10020,3.834513
10021,2.015385
10022,3.161347
10023,3.652632
10024,3.431085
10025,3.129944
10026,1.895349
10027,3.834266
10028,2.979960
10029,3.077876
10030,2.797945
10031,3.277778
10032,3.672610
10033,3.098675
10034,2.619048
10035,4.026686
10036,3.828298
10037,3.237898
10038,3.085344
10039,2.676190
10040,2.911081
10041,3.090638
10042,4.504280
10043,4.104626
10044,3.566959
10045,2.944444
10046,2.364641
10047,3.880042
10048,3.328671
10049,2.313433
10050,2.698718
10051,3.214192
10052,3.165714
10053,3.708180
10054,2.882353
10055,3.358799
10056,3.360802
10057,3.075789
10058,3.000000
10059,1.914634
10060,2.919240
10061,4.270270
10062,3.421941
10063,3.833948
10064,3.025974
10065,3.140845
10066,2.901304
10067,3.233813
10068,3.686335
10069,2.368852
10070,2.008065
10071,4.012931
10072,4.231087
10073,3.243117
10074,3.967488
10075,2.095652
10076,3.598214
10077,3.792000
10078,3.221126
10079,4.001427
10080,4.425331
10081,3.456410
10082,2.666395
10083,3.235166
10084,3.838621
10085,2.932479
10086,3.266667
10087,3.687234
10088,3.868303
10089,2.906137
10090,4.088176
10091,2.679803
10092,4.010714
10093,2.377551
10094,3.546985
10095,3.886534
10096,3.810531
10097,2.593082
10098,2.381490
10099,3.943809
10100,2.906909
10101,3.608829
10102,3.219504
10103,3.880474
10104,3.617284
10105,3.514430
10106,2.934343
10107,3.380846
10108,2.232184
10109,2.929591
10110,2.614504
10111,3.713114
10112,4.178476
10113,3.301493
10114,3.105687
10115,3.062338
10116,3.060241
10117,3.775218
10118,3.677725
10119,3.426817
10120,3.130435
10121,4.163659
10122,3.344262
10123,3.260393
10124,2.876923
10125,3.522498
10126,3.713749
10127,3.108333
10128,3.216387
10129,2.942263
10130,3.683211
10131,3.379190
10132,3.080808
10133,3.043624
10134,3.944637
10135,3.711353
10136,3.423423
10137,3.870673
10138,2.915323
10139,3.563859
10140,3.841306
10141,4.163439
10142,3.533631
10143,3.830873
10144,3.486878
10145,2.881857
10146,3.396985
10147,4.183425
10148,2.837950
10149,2.484127
10150,3.050000
10151,3.308255
10152,3.793252
10153,3.183859
10154,3.074074
10155,3.390910
10156,2.752212
10157,3.799321
10158,3.593476
10159,3.893320
10160,3.041667
10161,3.391813
10162,3.985150
10163,2.186667
10164,3.893536
10165,2.813355
10166,1.885542
10167,2.795455
10168,3.044150
10169,3.508591
10170,3.492418
10171,3.216450
10172,3.350290
10173,3.154320
10174,3.343679
10175,2.905569
10176,3.251042
10177,2.551724
10178,3.193712
10179,3.922610
10180,2.386364
10181,2.781421
10182,3.144033
10183,2.443526
10184,2.500000
10185,3.921676
10186,3.387306
10187,3.084615
10188,3.224490
10189,3.317298
10190,3.273530
10191,3.631746
10192,2.884058
10193,3.435223
10194,2.601942
10195,3.555556
10196,2.741627
10197,2.595122
10198,3.237146
10199,3.708134
10200,3.149153
10201,3.527027
10202,3.668919
10203,3.265225
10204,3.003263
10205,2.737864
10206,2.544765
10207,3.303738
10208,2.204439
10209,3.310150
10210,1.911602
10211,3.486183
10212,3.672007
10213,3.821553
10214,3.119837
10215,3.572016
10216,3.375000
10217,2.574707
10218,3.152632
10219,2.712264
10220,2.911504
10221,3.516129
10222,3.732162
10223,3.888889
10224,2.992248
10225,3.831679
10226,3.239231
10227,3.743304
10228,2.862903
10229,3.073907
10230,3.358936
10231,3.728247
10232,2.544379
10233,3.153543
10234,3.063300
10235,2.278689
10236,3.442387
10237,3.038760
10238,2.634921
10239,3.626016
10240,3.032766
10241,3.456863
10242,3.044843
10243,2.659519
10244,2.318182
10245,3.592593
10246,2.971266
10247,2.554945
10248,2.567010
10249,2.716776
10250,3.212598
10251,4.194757
10252,2.982456
10253,3.083658
10254,3.929715
10255,3.948390
10256,3.383562
10257,3.387019
10258,1.928571
10259,3.724164
10260,3.000000
10261,2.955172
10262,3.054446
10263,3.212121
10264,3.343915
10265,3.819444
10266,3.313636
10267,3.333333
10268,2.489583
10269,2.788462
10270,2.834862
10271,3.434045
10272,3.879983
10273,3.802840
10274,3.291793
10275,3.581113
10276,4.026259
10277,3.920287
10278,3.080437
10279,3.605769
10280,3.828159
10281,3.690749
10282,2.742199
10283,4.107570
10284,3.671041
10285,3.500000
10286,3.489184
10287,3.945102
10288,2.741996
10289,3.629213
10290,3.542683
10291,3.027778
10292,3.742922
10293,3.495610
10294,3.337190
10295,2.942623
10296,3.294618
10297,3.441379
10298,3.787705
10299,3.601907
10300,3.717973
10301,3.328205
10302,3.433735
10303,1.858025
10304,2.850154
10305,2.186562
10306,2.915014
10307,2.882353
10308,3.683150
10309,2.539326
10310,1.919643
10311,4.146561
10312,1.982558
10313,4.276180
10314,3.300574
10315,2.472441
10316,4.091915
10317,3.683007
10318,3.774566
10319,3.263636
10320,3.313253
10321,4.220943
10322,2.902494
10323,2.300971
10324,3.125000
10325,3.688136
10326,3.024390
10327,2.855769
10328,3.860677
10329,3.158451
10330,3.070707
10331,2.907407
10332,1.537634
10333,3.418719
10334,3.664957
10335,3.102941
10336,3.794872
10337,3.079456
10338,3.685855
10339,3.429561
10340,3.825352
10341,3.636364
10342,2.666667
10343,3.456215
10344,3.412514
10345,3.602435
10346,2.947761
10347,3.679561
10348,2.532328
10349,3.557344
10350,3.410673
10351,2.573643
10352,4.279915
10353,3.978554
10354,4.160178
10355,2.228261
10356,3.341880
10357,4.140713
10358,3.175679
10359,3.291348
10360,3.739130
10361,4.058096
10362,3.562946
10363,3.508274
10364,3.408207
10365,3.865385
10366,2.288945
10367,3.450552
10368,2.601093
10369,4.046882
10370,2.656790
10371,3.632603
10372,4.004824
10373,2.508929
10374,3.298851
10375,3.571383
10376,3.633094
10377,1.733813
10378,3.701170
10379,3.588055
10380,3.586902
10381,3.530201
10382,3.472477
10383,3.727642
10384,2.221239
10385,3.396476
10386,3.025696
10387,2.996169
10388,3.306394
10389,3.266831
10390,3.974619
10391,2.928395
10392,3.208015
10393,3.095085
10394,2.945736
10395,3.375000
10396,3.702381
10397,2.801935
10398,1.645833
10399,2.875000
10400,3.214815
10401,3.185567
10402,2.913183
10403,2.848866
10404,2.945652
10405,3.080786
10406,3.912401
10407,3.196474
10408,3.025140
10409,3.352941
10410,2.813433
10411,3.785000
10412,3.406784
10413,3.140555
10414,2.787162
10415,2.402299
10416,3.104762
10417,3.430093
10418,4.253695
10419,3.045213
10420,3.671385
10421,2.929445
10422,3.682769
10423,3.767243
10424,3.767513
10425,2.690228
10426,4.005942
10427,2.758621
10428,3.635391
10429,3.428609
10430,2.468029
10431,3.724057
10432,2.480000
10433,3.998506
10434,2.260504
10435,2.828049
10436,3.402732
10437,3.660420
10438,2.943503
10439,3.772242
10440,3.371914
10441,3.552448
10442,3.119298
10443,3.253333
10444,3.146036
10445,3.742167
10446,3.777071
10447,3.320000
10448,2.965616
10449,4.167520
10450,3.705660
10451,3.734911
10452,2.823864
10453,3.759467
10454,2.807339
10455,3.689034
10456,3.590818
10457,2.546875
10458,3.585987
10459,3.995169
10460,3.947751
10461,3.810119
10462,2.278761
10463,2.684066
10464,4.586207
10465,3.833333
10466,3.768401
10467,3.239744
10468,3.008658
10469,2.775087
10470,3.172414
10471,3.286634
10472,3.537415
10473,2.811404
10474,3.190833
10475,2.172932
10476,3.777861
10477,3.563536
10478,2.534247
10479,3.288660
10480,3.540623
10481,2.362637
10482,3.796791
10483,2.655172
10484,2.865385
10485,2.483268
10486,3.052792
10487,3.193662
10488,3.371547
10489,3.284848
10490,3.098578
10491,3.907154
10492,3.613783
10493,3.153543
10494,2.923729
10495,3.029412
10496,2.635294
10497,3.286321
10498,2.161017
10499,3.063915
10500,3.263158
10501,3.618280
10502,3.038028
10503,3.188788
10504,3.917093
10505,2.946708
10506,3.928349
10507,2.235294
10508,3.796226
10509,3.746522
10510,3.180128
10511,2.794872
10512,4.005968
10513,2.523333
10514,2.517928
10515,2.728155
10516,2.540984
10517,2.129169
10518,3.348438
10519,3.982857
10520,3.059480
10521,2.813586
10522,2.585268
10523,2.709677
10524,3.405405
10525,3.100372
10526,2.836705
10527,3.143272
10528,3.203333
10529,3.638889
10530,3.409574
10531,2.623762
10532,3.557484
10533,2.114130
10534,2.762590
10535,3.567308
10536,3.688482
10537,3.330197
10538,2.904092
10539,3.859048
10540,3.138211
10541,3.242623
10542,2.747826
10543,3.000000
10544,2.387500
10545,3.945003
10546,2.264706
10547,3.301527
10548,3.190000
10549,2.016667
10550,3.720851
10551,3.119345
10552,4.146605
10553,3.000000
10554,3.886199
10555,2.917404
10556,3.569892
10557,3.217391
10558,3.448895
10559,3.825935
10560,4.040722
10561,3.754105
10562,2.918182
10563,2.237288
10564,3.522597
10565,2.356589
10566,3.257179
10567,2.177083
10568,3.251065
10569,3.744048
10570,2.948307
10571,2.323232
10572,3.208333
10573,3.920962
10574,3.230769
10575,4.173007
10576,3.759040
10577,2.642683
10578,3.596154
10579,2.924731
10580,4.097038
10581,3.133333
10582,3.551067
10583,3.549393
10584,3.002237
10585,2.815668
10586,3.468330
10587,2.283688
10588,2.219400
10589,3.413793
10590,2.487805
10591,2.431981
10592,3.438550
10593,3.675723
10594,3.180018
10595,3.643443
10596,3.148614
10597,4.000000
10598,4.369183
10599,3.732745
10600,2.979845
10601,3.508935
10602,2.807229
10603,3.592391
10604,3.369409
10605,3.673509
10606,3.879114
10607,4.005862
10608,3.693620
10609,4.004934
10610,2.957746
10611,3.555102
10612,3.877398
10613,3.844786
10614,3.143798
10615,3.483544
10616,3.422594
10617,3.595060
10618,3.302905
10619,2.954918
10620,4.064217
10621,3.572482
10622,3.263507
10623,1.933333
10624,3.137149
10625,3.359140
10626,2.651270
10627,3.584134
10628,2.693939
10629,2.432292
10630,3.421628
10631,2.698113
10632,2.553459
10633,2.756105
10634,3.747253
10635,3.286659
10636,3.881409
10637,3.942435
10638,1.935065
10639,3.576589
10640,4.188679
10641,3.975940
10642,2.761880
10643,4.449438
10644,4.452522
10645,3.329640
10646,3.200948
10647,3.498561
10648,2.766355
10649,2.641711
10650,3.019048
10651,2.870968
10652,2.417722
10653,1.977099
10654,3.785311
10655,3.546093
10656,3.050000
10657,2.954315
10658,2.597633
10659,2.673870
10660,3.617248
10661,3.860441
10662,3.977687
10663,3.172131
10664,3.695327
10665,2.641379
10666,3.980899
10667,3.488669
10668,3.380457
10669,3.888797
10670,2.800000
10671,3.132479
10672,2.371901
10673,3.301314
10674,2.404762
10675,2.602041
10676,3.171512
10677,3.469274
10678,3.797084
10679,3.926316
10680,2.918641
10681,3.059259
10682,4.181128
10683,3.851363
10684,2.038806
10685,3.152994
10686,3.830889
10687,1.811765
10688,2.708955
10689,3.300000
10690,3.163743
10691,3.016807
10692,3.940919
10693,3.645455
10694,3.654391
10695,3.112348
10696,3.158340
10697,3.371981
10698,2.933333
10699,3.847193
10700,2.103371
10701,3.446009
10702,3.661058
10703,2.079096
10704,3.259160
10705,2.314607
10706,2.810127
10707,3.079208
10708,2.701068
10709,3.295238
10710,3.309711
10711,3.007175
10712,3.354917
10713,3.194107
10714,1.929825
10715,2.826531
10716,3.297468
10717,3.723077
10718,2.640777
10719,1.809717
10720,3.635417
10721,3.054380
10722,3.154351
10723,2.158621
10724,3.316368
10725,3.242991
10726,3.656615
10727,2.683099
10728,2.368421
10729,3.950920
10730,3.357929
10731,3.030488
10732,3.277356
10733,3.355873
10734,3.843706
10735,3.305556
10736,3.670573
10737,3.610108
10738,3.887218
10739,3.435275
10740,3.367725
10741,2.806283
10742,3.569307
10743,4.043796
10744,3.672263
10745,2.982386
10746,4.131346
10747,3.672642
10748,3.655432
10749,3.202703
10750,3.554176
10751,2.971591
10752,3.331646
10753,2.780000
10754,2.961165
10755,3.600000
10756,3.079710
10757,3.989493
10758,2.914894
10759,2.601609
10760,3.032475
10761,4.012029
10762,3.000000
10763,3.686747
10764,4.082486
10765,2.549618
10766,3.050575
10767,3.367135
10768,2.427419
10769,3.056980
10770,3.080827
10771,3.666257
10772,2.672043
10773,3.492618
10774,3.893239
10775,3.605380
10776,3.877805
10777,3.428571
10778,4.298415
10779,3.157963
10780,3.017391
10781,3.567686
10782,2.760000
10783,3.253363
10784,3.399449
10785,3.616613
10786,3.620087
10787,3.006061
10788,2.954286
10789,3.240122
10790,3.437666
10791,2.916129
10792,3.888149
10793,2.669014
10794,2.116183
10795,2.925926
10796,2.875502
10797,3.905250
10798,3.191977
10799,3.050346
10800,3.744246
10801,2.957219
10802,2.981028
10803,3.281046
10804,2.706349
10805,3.043312
10806,2.480552
10807,3.142857
10808,3.862947
10809,3.435466
10810,3.685355
10811,3.686469
10812,2.705882
10813,3.547009
10814,3.998451
10815,2.000000
10816,2.689320
10817,4.039146
10818,3.245902
10819,3.281250
10820,4.117889
10821,2.627119
10822,3.452427
10823,2.950000
10824,3.533052
10825,4.283432
10826,2.948387
10827,3.825195
10828,3.674910
10829,2.605442
10830,3.494571
10831,2.404891
10832,3.939973
10833,3.987118
10834,2.844548
10835,3.334667
10836,3.384404
10837,4.020588
10838,3.178571
10839,3.360000
10840,2.840000
10841,3.407534
10842,2.384181
10843,2.643939
10844,3.406208
10845,2.965035
10846,3.078468
10847,3.863331
10848,3.064647
10849,3.290378
10850,2.725191
10851,3.854458
10852,3.547145
10853,2.424603
10854,4.151791
10855,2.311224
10856,3.650685
10857,3.776650
10858,3.061404
10859,3.813002
10860,3.211348
10861,3.448358
10862,2.420455
10863,2.828804
10864,3.328042
10865,3.588608
10866,3.678899
10867,2.520930
10868,3.142119
10869,3.935622
10870,2.763158
10871,3.511541
10872,3.172676
10873,2.477341
10874,3.617978
10875,2.717241
10876,3.757143
10877,3.461704
10878,3.489362
10879,2.551887
10880,3.732181
10881,2.938029
10882,3.076321
10883,4.123686
10884,3.726287
10885,2.737705
10886,2.842554
10887,3.463908
10888,3.048000
10889,3.475231
10890,3.807376
10891,3.257813
10892,3.642649
10893,3.900797
10894,3.068711
10895,3.318274
10896,3.864322
10897,3.612903
10898,3.183333
10899,3.510857
10900,2.934132
10901,1.962406
10902,3.950000
10903,3.591187
10904,2.843373
10905,3.035714
10906,3.496145
10907,2.886957
10908,3.056818
10909,2.803879
10910,3.845532
10911,3.354327
10912,3.500801
10913,2.776435
10914,3.619237
10915,4.036101
10916,3.000000
10917,3.435374
10918,4.000234
10919,1.916667
10920,3.796843
10921,3.080214
10922,3.192771
10923,3.197183
10924,3.063636
10925,2.347285
10926,2.954080
10927,2.717732
10928,3.367352
10929,3.076167
10930,3.650893
10931,2.671875
10932,2.715517
10933,3.263780
10934,3.345865
10935,3.447990
10936,3.293200
10937,2.414986
10938,3.191272
10939,3.218947
10940,2.342593
10941,3.930636
10942,3.000000
10943,3.764706
10944,3.404746
10945,3.908262
10946,3.516301
10947,4.309204
10948,3.477099
10949,2.903226
10950,2.143836
10951,4.061179
10952,3.061485
10953,2.867470
10954,2.978022
10955,3.809191
10956,3.018135
10957,3.451644
10958,3.623239
10959,3.715933
10960,2.834302
10961,3.956008
10962,2.437106
10963,3.229592
10964,3.682403
10965,3.222000
10966,2.748718
10967,3.031196
10968,3.432203
10969,2.596639
10970,4.076875
10971,3.478599
10972,2.553571
10973,3.955307
10974,2.596273
10975,2.688980
10976,2.958678
10977,2.680451
10978,2.928000
10979,3.712738
10980,2.896552
10981,3.474600
10982,4.105722
10983,2.771739
10984,3.603517
10985,3.457447
10986,3.269999
10987,2.525926
10988,3.334120
10989,3.086056
10990,3.129032
10991,3.167686
10992,2.990196
10993,2.835897
10994,2.853333
10995,3.249380
10996,3.196395
10997,3.203922
10998,3.059172
10999,2.872517
11000,3.491713
11001,1.634783
11002,3.440994
11003,3.311765
11004,3.391542
11005,3.405574
11006,3.006897
11007,3.792857
11008,3.500000
11009,2.187500
11010,3.363248
11011,2.169231
11012,2.920245
11013,3.044677
11014,2.650730
11015,3.355769
11016,2.454545
11017,3.253846
11018,2.845455
11019,2.752381
11020,3.841229
11021,3.319672
11022,3.593411
11023,3.696296
11024,3.683453
11025,3.323755
11026,4.250328
11027,3.275862
11028,3.333333
11029,2.837901
11030,3.698429
11031,2.268116
11032,3.146909
11033,2.634146
11034,3.049847
11035,2.939791
11036,3.336538
11037,2.904000
11038,3.845524
11039,3.448598
11040,3.963834
11041,3.502304
11042,3.525683
11043,3.771206
11044,3.383886
11045,3.361199
11046,3.318770
11047,3.603228
11048,2.942708
11049,2.835714
11050,4.262225
11051,3.830012
11052,3.952496
11053,2.989529
11054,3.416667
11055,2.935484
11056,3.656325
11057,3.718254
11058,1.905983
11059,3.751724
11060,3.704734
11061,3.240816
11062,3.567075
11063,2.080357
11064,4.094501
11065,3.312445
11066,2.954839
11067,2.972549
11068,4.262933
11069,3.122699
11070,2.982072
11071,3.824130
11072,3.966463
11073,2.794872
11074,2.956757
11075,3.866839
11076,3.060071
11077,3.601244
11078,3.797297
11079,2.771028
11080,3.087719
11081,3.651475
11082,3.105469
11083,3.318966
11084,3.832796
11085,3.327766
11086,2.863636
11087,2.663265
11088,4.010823
11089,4.283961
11090,3.698874
11091,3.936102
11092,3.213987
11093,2.488000
11094,2.967914
11095,2.924168
11096,2.732652
11097,4.008541
11098,2.975904
11099,3.827126
11100,3.649485
11101,3.802621
11102,2.359813
11103,2.777315
11104,3.155556
11105,3.681690
11106,3.184000
11107,3.537065
11108,3.572714
11109,3.508876
11110,3.115870
11111,3.580696
11112,2.988235
11113,3.744186
11114,3.708024
11115,2.739130
11116,3.097902
11117,3.632353
11118,3.559194
11119,3.598225
11120,3.191176
11121,3.551227
11122,3.605000
11123,2.942285
11124,4.006164
11125,3.701991
11126,4.285998
11127,2.745547
11128,2.865116
11129,3.311594
11130,2.377119
11131,3.397388
11132,3.284890
11133,2.931373
11134,3.676244
11135,3.287500
11136,2.946408
11137,3.189333
11138,2.875380
11139,3.434482
11140,3.381633
11141,3.690264
11142,4.053625
11143,2.733945
11144,3.033493
11145,3.382813
11146,2.191176
11147,2.682927
11148,4.200000
11149,3.145374
11150,2.818182
11151,2.267606
11152,4.191832
11153,3.877766
11154,3.030201
11155,3.514080
11156,2.654989
11157,3.655172
11158,3.237693
11159,3.170543
11160,4.153000
11161,2.806653
11162,3.456250
11163,2.950249
11164,4.236004
11165,3.796502
11166,3.627343
11167,3.901977
11168,3.135215
11169,2.649746
11170,2.855046
11171,2.939649
11172,3.713021
11173,3.382686
11174,3.030211
11175,3.188119
11176,3.551070
11177,2.852713
11178,3.328605
11179,3.021053
11180,3.642157
11181,2.318584
11182,3.545840
11183,3.597348
11184,2.712135
11185,3.387755
11186,3.571182
11187,3.683861
11188,3.306636
11189,3.523490
11190,3.502146
11191,4.280419
11192,2.937627
11193,3.565291
11194,2.476744
11195,2.779605
11196,3.578125
11197,3.179283
11198,3.786779
11199,3.306846
11200,2.234043
11201,1.985782
11202,4.266566
11203,3.127660
11204,3.922648
11205,4.052514
11206,2.890749
11207,2.851351
11208,3.197628
11209,3.718461
11210,3.650350
11211,2.609121
11212,3.780952
11213,3.181152
11214,3.485795
11215,3.240449
11216,4.253521
11217,2.760870
11218,3.589799
11219,3.674075
11220,3.469697
11221,3.563659
11222,3.999524
11223,3.022161
11224,3.122581
11225,3.164441
11226,2.937330
11227,3.658581
11228,3.846454
11229,2.602094
11230,3.000000
11231,2.212828
11232,2.755102
11233,2.896552
11234,3.779899
11235,2.987179
11236,4.062365
11237,3.865526
11238,3.498638
11239,3.671388
11240,3.333333
11241,3.885892
11242,3.783111
11243,3.815081
11244,2.534161
11245,3.162083
11246,2.871369
11247,4.078905
11248,3.484991
11249,3.426667
11250,2.939394
11251,2.381710
11252,3.951365
11253,2.861345
11254,2.828472
11255,2.469613
11256,2.815970
11257,2.745146
11258,2.395270
11259,3.080121
11260,3.445972
11261,3.125000
11262,3.353881
11263,3.072547
11264,3.195652
11265,3.570778
11266,2.912362
11267,2.809666
11268,3.511233
11269,1.682759
11270,2.819588
11271,4.079366
11272,3.037879
11273,2.922680
11274,2.976000
11275,3.081731
11276,3.255490
11277,3.817912
11278,2.127962
11279,3.734414
11280,3.405229
11281,3.699694
11282,3.218000
11283,4.299842
11284,3.289308
11285,2.824871
11286,3.110380
11287,3.886405
11288,2.736364
11289,3.684746
11290,3.393365
11291,3.298113
11292,3.869676
11293,2.892857
11294,2.903323
11295,3.555604
11296,2.605769
11297,3.428571
11298,2.969925
11299,3.284722
11300,2.829268
11301,3.260371
11302,3.950100
11303,3.438752
11304,3.445205
11305,3.705069
11306,3.194444
11307,3.656460
11308,3.668235
11309,2.809194
11310,2.344828
11311,3.866370
11312,2.863636
11313,3.159672
11314,3.527308
11315,3.766328
11316,2.854545
11317,3.070145
11318,3.833164
11319,2.069091
11320,3.735975
11321,3.231092
11322,3.331027
11323,3.326163
11324,3.582996
11325,3.474863
11326,3.690141
11327,2.951724
11328,3.682498
11329,2.110215
11330,2.848889
11331,2.900131
11332,3.714286
11333,3.609555
11334,3.668682
11335,3.887892
11336,3.891738
11337,3.739393
11338,2.825283
11339,2.729323
11340,2.748954
11341,2.374302
11342,3.167582
11343,2.500000
11344,2.400000
11345,1.652542
11346,3.813421
11347,3.067675
11348,3.313155
11349,2.633094
11350,2.946336
11351,2.474576
11352,3.129298
11353,3.226804
11354,3.430613
11355,3.104803
11356,3.139764
11357,2.489796
11358,2.383562
11359,3.256757
11360,3.300000
11361,3.651852
